Name;Station;Time(norwegian mean time);Air temperature;Precipitation (1 h)
Reindalspasset;SN99763;08.01.2024 20:00;-15.3;-
Reindalspasset;SN99763;08.01.2024 21:00;-15;-
Reindalspasset;SN99763;08.01.2024 22:00;-14.4;-
Reindalspasset;SN99763;08.01.2024 23:00;-14.7;-
Reindalspasset;SN99763;09.01.2024 00:00;-14.6;-
Reindalspasset;SN99763;09.01.2024 01:00;-14.2;-
Reindalspasset;SN99763;09.01.2024 02:00;-14.3;-
Reindalspasset;SN99763;09.01.2024 03:00;-14.3;-
Reindalspasset;SN99763;09.01.2024 04:00;-14.5;-
Reindalspasset;SN99763;09.01.2024 05:00;-13.8;-
Reindalspasset;SN99763;09.01.2024 06:00;-14.1;-
Reindalspasset;SN99763;09.01.2024 07:00;-14.1;-
Reindalspasset;SN99763;09.01.2024 08:00;-14.8;-
Reindalspasset;SN99763;09.01.2024 09:00;-14.5;-
Reindalspasset;SN99763;09.01.2024 10:00;-14.2;-
Reindalspasset;SN99763;09.01.2024 11:00;-15.2;-
Reindalspasset;SN99763;09.01.2024 12:00;-16;-
Reindalspasset;SN99763;09.01.2024 13:00;-16.3;-
Reindalspasset;SN99763;09.01.2024 14:00;-17.1;-
Reindalspasset;SN99763;09.01.2024 15:00;-17.2;-
Reindalspasset;SN99763;09.01.2024 16:00;-17.3;-
Reindalspasset;SN99763;09.01.2024 17:00;-16.8;-
Reindalspasset;SN99763;09.01.2024 18:00;-17.2;-
Reindalspasset;SN99763;09.01.2024 19:00;-17.7;-
Reindalspasset;SN99763;09.01.2024 20:00;-17.9;-
Reindalspasset;SN99763;09.01.2024 21:00;-18.5;-
Reindalspasset;SN99763;09.01.2024 22:00;-18.5;-
Reindalspasset;SN99763;09.01.2024 23:00;-18.3;-
Reindalspasset;SN99763;10.01.2024 00:00;-18.4;-
Reindalspasset;SN99763;10.01.2024 01:00;-18.5;-
Reindalspasset;SN99763;10.01.2024 02:00;-18.6;-
Reindalspasset;SN99763;10.01.2024 03:00;-18.9;-
Reindalspasset;SN99763;10.01.2024 04:00;-19.1;-
Reindalspasset;SN99763;10.01.2024 05:00;-19.9;-
Reindalspasset;SN99763;10.01.2024 06:00;-19.4;-
Reindalspasset;SN99763;10.01.2024 07:00;-19.4;-
Reindalspasset;SN99763;10.01.2024 08:00;-19.5;-
Reindalspasset;SN99763;10.01.2024 09:00;-19.3;-
Reindalspasset;SN99763;10.01.2024 10:00;-19.1;-
Reindalspasset;SN99763;10.01.2024 11:00;-19.8;-
Reindalspasset;SN99763;10.01.2024 12:00;-20.4;-
Reindalspasset;SN99763;10.01.2024 13:00;-20.3;-
Reindalspasset;SN99763;10.01.2024 14:00;-20.2;-
Reindalspasset;SN99763;10.01.2024 15:00;-19.7;-
Reindalspasset;SN99763;10.01.2024 16:00;-19.3;-
Reindalspasset;SN99763;10.01.2024 17:00;-19.5;-
Reindalspasset;SN99763;10.01.2024 18:00;-19.7;-
Reindalspasset;SN99763;10.01.2024 19:00;-19.2;-
Reindalspasset;SN99763;10.01.2024 20:00;-18.7;-
Reindalspasset;SN99763;10.01.2024 21:00;-17.8;-
Reindalspasset;SN99763;10.01.2024 22:00;-17.3;-
Reindalspasset;SN99763;10.01.2024 23:00;-18;-
Reindalspasset;SN99763;11.01.2024 00:00;-17.7;-
Reindalspasset;SN99763;11.01.2024 01:00;-17.5;-
Reindalspasset;SN99763;11.01.2024 02:00;-17.2;-
Reindalspasset;SN99763;11.01.2024 03:00;-16.2;-
Reindalspasset;SN99763;11.01.2024 04:00;-14.7;-
Reindalspasset;SN99763;11.01.2024 05:00;-14.4;-
Reindalspasset;SN99763;11.01.2024 06:00;-14.5;-
Reindalspasset;SN99763;11.01.2024 07:00;-14.9;-
Reindalspasset;SN99763;11.01.2024 08:00;-15.6;-
Reindalspasset;SN99763;11.01.2024 09:00;-16.4;-
Reindalspasset;SN99763;11.01.2024 10:00;-17;-
Reindalspasset;SN99763;11.01.2024 11:00;-17.1;-
Reindalspasset;SN99763;11.01.2024 12:00;-17.5;-
Reindalspasset;SN99763;11.01.2024 13:00;-18;-
Reindalspasset;SN99763;11.01.2024 14:00;-17.7;-
Reindalspasset;SN99763;11.01.2024 15:00;-18.4;-
Reindalspasset;SN99763;11.01.2024 16:00;-19.2;-
Reindalspasset;SN99763;11.01.2024 17:00;-19.1;-
Reindalspasset;SN99763;11.01.2024 18:00;-20.7;-
Reindalspasset;SN99763;11.01.2024 19:00;-18.1;-
Reindalspasset;SN99763;11.01.2024 20:00;-19.2;-
Reindalspasset;SN99763;11.01.2024 21:00;-19.5;-
Reindalspasset;SN99763;11.01.2024 22:00;-19.1;-
Reindalspasset;SN99763;11.01.2024 23:00;-18.9;-
Reindalspasset;SN99763;12.01.2024 00:00;-19.4;-
Reindalspasset;SN99763;12.01.2024 01:00;-18.9;-
Reindalspasset;SN99763;12.01.2024 02:00;-19.5;-
Reindalspasset;SN99763;12.01.2024 03:00;-18.7;-
Reindalspasset;SN99763;12.01.2024 04:00;-19.1;-
Reindalspasset;SN99763;12.01.2024 05:00;-19.5;-
Reindalspasset;SN99763;12.01.2024 06:00;-17.8;-
Reindalspasset;SN99763;12.01.2024 07:00;-19.2;-
Reindalspasset;SN99763;12.01.2024 08:00;-17;-
Reindalspasset;SN99763;12.01.2024 09:00;-17.5;-
Reindalspasset;SN99763;12.01.2024 10:00;-17.6;-
Reindalspasset;SN99763;12.01.2024 11:00;-18.3;-
Reindalspasset;SN99763;12.01.2024 12:00;-15.9;-
Reindalspasset;SN99763;12.01.2024 13:00;-17.9;-
Reindalspasset;SN99763;12.01.2024 14:00;-17.7;-
Reindalspasset;SN99763;12.01.2024 15:00;-17.1;-
Reindalspasset;SN99763;12.01.2024 16:00;-16.2;-
Reindalspasset;SN99763;12.01.2024 17:00;-13.4;-
Reindalspasset;SN99763;12.01.2024 18:00;-14;-
Reindalspasset;SN99763;12.01.2024 19:00;-13.7;-
Reindalspasset;SN99763;12.01.2024 20:00;-14.2;-
Reindalspasset;SN99763;12.01.2024 21:00;-14.4;-
Reindalspasset;SN99763;12.01.2024 22:00;-14.5;-
Reindalspasset;SN99763;12.01.2024 23:00;-16.1;-
Reindalspasset;SN99763;13.01.2024 00:00;-15.3;-
Reindalspasset;SN99763;13.01.2024 01:00;-16.6;-
Reindalspasset;SN99763;13.01.2024 02:00;-16.3;-
Reindalspasset;SN99763;13.01.2024 03:00;-15.3;-
Reindalspasset;SN99763;13.01.2024 04:00;-15.8;-
Reindalspasset;SN99763;13.01.2024 05:00;-17.2;-
Reindalspasset;SN99763;13.01.2024 06:00;-17.6;-
Reindalspasset;SN99763;13.01.2024 07:00;-17.4;-
Reindalspasset;SN99763;13.01.2024 08:00;-17.9;-
Reindalspasset;SN99763;13.01.2024 09:00;-19;-
Reindalspasset;SN99763;13.01.2024 10:00;-20.2;-
Reindalspasset;SN99763;13.01.2024 11:00;-20.6;-
Reindalspasset;SN99763;13.01.2024 12:00;-20.4;-
Reindalspasset;SN99763;13.01.2024 13:00;-19;-
Reindalspasset;SN99763;13.01.2024 14:00;-19.9;-
Reindalspasset;SN99763;13.01.2024 15:00;-20.2;-
Reindalspasset;SN99763;13.01.2024 16:00;-20.3;-
Reindalspasset;SN99763;13.01.2024 17:00;-19.4;-
Reindalspasset;SN99763;13.01.2024 18:00;-18.9;-
Reindalspasset;SN99763;13.01.2024 19:00;-18.8;-
Reindalspasset;SN99763;13.01.2024 20:00;-17.8;-
Reindalspasset;SN99763;13.01.2024 21:00;-17.7;-
Reindalspasset;SN99763;13.01.2024 22:00;-19.4;-
Reindalspasset;SN99763;13.01.2024 23:00;-20.4;-
Reindalspasset;SN99763;14.01.2024 00:00;-21.2;-
Reindalspasset;SN99763;14.01.2024 01:00;-21.1;-
Reindalspasset;SN99763;14.01.2024 02:00;-21.8;-
Reindalspasset;SN99763;14.01.2024 03:00;-23.6;-
Reindalspasset;SN99763;14.01.2024 04:00;-22.5;-
Reindalspasset;SN99763;14.01.2024 05:00;-23.4;-
Reindalspasset;SN99763;14.01.2024 06:00;-22.7;-
Reindalspasset;SN99763;14.01.2024 07:00;-22.6;-
Reindalspasset;SN99763;14.01.2024 08:00;-22;-
Reindalspasset;SN99763;14.01.2024 09:00;-23.3;-
Reindalspasset;SN99763;14.01.2024 10:00;-24.6;-
Reindalspasset;SN99763;14.01.2024 11:00;-25;-
Reindalspasset;SN99763;14.01.2024 12:00;-26.8;-
Reindalspasset;SN99763;14.01.2024 13:00;-27.3;-
Reindalspasset;SN99763;14.01.2024 14:00;-26.9;-
Reindalspasset;SN99763;14.01.2024 15:00;-27.3;-
Reindalspasset;SN99763;14.01.2024 16:00;-26.7;-
Reindalspasset;SN99763;14.01.2024 17:00;-26.4;-
Reindalspasset;SN99763;14.01.2024 18:00;-26.3;-
Reindalspasset;SN99763;14.01.2024 19:00;-25.2;-
Reindalspasset;SN99763;14.01.2024 20:00;-24.4;-
Reindalspasset;SN99763;14.01.2024 21:00;-23.9;-
Reindalspasset;SN99763;14.01.2024 22:00;-25.1;-
Reindalspasset;SN99763;14.01.2024 23:00;-25;-
Reindalspasset;SN99763;15.01.2024 00:00;-25.4;-
Reindalspasset;SN99763;15.01.2024 01:00;-25.3;-
Reindalspasset;SN99763;15.01.2024 02:00;-26.7;-
Reindalspasset;SN99763;15.01.2024 03:00;-24.2;-
Reindalspasset;SN99763;15.01.2024 04:00;-24.1;-
Reindalspasset;SN99763;15.01.2024 05:00;-25.2;-
Reindalspasset;SN99763;15.01.2024 06:00;-25.3;-
Reindalspasset;SN99763;15.01.2024 07:00;-24.7;-
Reindalspasset;SN99763;15.01.2024 08:00;-24.7;-
Reindalspasset;SN99763;15.01.2024 09:00;-23.9;-
Reindalspasset;SN99763;15.01.2024 10:00;-23.4;-
Reindalspasset;SN99763;15.01.2024 11:00;-23.4;-
Reindalspasset;SN99763;15.01.2024 12:00;-23.4;-
Reindalspasset;SN99763;15.01.2024 13:00;-22.2;-
Reindalspasset;SN99763;15.01.2024 14:00;-22.5;-
Reindalspasset;SN99763;15.01.2024 15:00;-22.8;-
Reindalspasset;SN99763;15.01.2024 16:00;-22.1;-
Reindalspasset;SN99763;15.01.2024 17:00;-22.2;-
Reindalspasset;SN99763;15.01.2024 18:00;-22.2;-
Reindalspasset;SN99763;15.01.2024 19:00;-22.1;-
Reindalspasset;SN99763;15.01.2024 20:00;-22.3;-
Reindalspasset;SN99763;15.01.2024 21:00;-22;-
Reindalspasset;SN99763;15.01.2024 22:00;-21.9;-
Reindalspasset;SN99763;15.01.2024 23:00;-23.1;-
Reindalspasset;SN99763;16.01.2024 00:00;-22.1;-
Reindalspasset;SN99763;16.01.2024 01:00;-21.2;-
Reindalspasset;SN99763;16.01.2024 02:00;-22.4;-
Reindalspasset;SN99763;16.01.2024 03:00;-22;-
Reindalspasset;SN99763;16.01.2024 04:00;-20.9;-
Reindalspasset;SN99763;16.01.2024 05:00;-21;-
Reindalspasset;SN99763;16.01.2024 06:00;-21.8;-
Reindalspasset;SN99763;16.01.2024 07:00;-21.8;-
Reindalspasset;SN99763;16.01.2024 08:00;-21.9;-
Reindalspasset;SN99763;16.01.2024 09:00;-22.1;-
Reindalspasset;SN99763;16.01.2024 10:00;-23.2;-
Reindalspasset;SN99763;16.01.2024 11:00;-25;-
Reindalspasset;SN99763;16.01.2024 12:00;-25.6;-
Reindalspasset;SN99763;16.01.2024 13:00;-25.3;-
Reindalspasset;SN99763;16.01.2024 14:00;-26.5;-
Reindalspasset;SN99763;16.01.2024 15:00;-26.9;-
Reindalspasset;SN99763;16.01.2024 16:00;-27.4;-
Reindalspasset;SN99763;16.01.2024 17:00;-27.4;-
Reindalspasset;SN99763;16.01.2024 18:00;-27.7;-
Reindalspasset;SN99763;16.01.2024 19:00;-27.8;-
Reindalspasset;SN99763;16.01.2024 20:00;-27.1;-
Reindalspasset;SN99763;16.01.2024 21:00;-26.6;-
Reindalspasset;SN99763;16.01.2024 22:00;-25.6;-
Reindalspasset;SN99763;16.01.2024 23:00;-24.5;-
Reindalspasset;SN99763;17.01.2024 00:00;-23.8;-
Reindalspasset;SN99763;17.01.2024 01:00;-23.4;-
Reindalspasset;SN99763;17.01.2024 02:00;-23.2;-
Reindalspasset;SN99763;17.01.2024 03:00;-22.6;-
Reindalspasset;SN99763;17.01.2024 04:00;-22.2;-
Reindalspasset;SN99763;17.01.2024 05:00;-21.7;-
Reindalspasset;SN99763;17.01.2024 06:00;-20.1;-
Reindalspasset;SN99763;17.01.2024 07:00;-19.3;-
Reindalspasset;SN99763;17.01.2024 08:00;-17.4;-
Reindalspasset;SN99763;17.01.2024 09:00;-16.4;-
Reindalspasset;SN99763;17.01.2024 10:00;-15.9;-
Reindalspasset;SN99763;17.01.2024 11:00;-15;-
Reindalspasset;SN99763;17.01.2024 12:00;-14.8;-
Reindalspasset;SN99763;17.01.2024 13:00;-14.8;-
Reindalspasset;SN99763;17.01.2024 14:00;-13.7;-
Reindalspasset;SN99763;17.01.2024 15:00;-13.2;-
Reindalspasset;SN99763;17.01.2024 16:00;-14.5;-
Reindalspasset;SN99763;17.01.2024 17:00;-15;-
Reindalspasset;SN99763;17.01.2024 18:00;-14.4;-
Reindalspasset;SN99763;17.01.2024 19:00;-17;-
Reindalspasset;SN99763;17.01.2024 20:00;-15.2;-
Reindalspasset;SN99763;17.01.2024 21:00;-16;-
Reindalspasset;SN99763;17.01.2024 22:00;-16.2;-
Reindalspasset;SN99763;17.01.2024 23:00;-17.6;-
Reindalspasset;SN99763;18.01.2024 00:00;-17.4;-
Reindalspasset;SN99763;18.01.2024 01:00;-18;-
Reindalspasset;SN99763;18.01.2024 02:00;-18.4;-
Reindalspasset;SN99763;18.01.2024 03:00;-19.8;-
Reindalspasset;SN99763;18.01.2024 04:00;-19.5;-
Reindalspasset;SN99763;18.01.2024 05:00;-19.7;-
Reindalspasset;SN99763;18.01.2024 06:00;-20.6;-
Reindalspasset;SN99763;18.01.2024 07:00;-20;-
Reindalspasset;SN99763;18.01.2024 08:00;-19.9;-
Reindalspasset;SN99763;18.01.2024 09:00;-19.7;-
Reindalspasset;SN99763;18.01.2024 10:00;-20.5;-
Reindalspasset;SN99763;18.01.2024 11:00;-20.2;-
Reindalspasset;SN99763;18.01.2024 12:00;-20.8;-
Reindalspasset;SN99763;18.01.2024 13:00;-19.7;-
Reindalspasset;SN99763;18.01.2024 14:00;-19.1;-
Reindalspasset;SN99763;18.01.2024 15:00;-18.5;-
Reindalspasset;SN99763;18.01.2024 16:00;-18.2;-
Reindalspasset;SN99763;18.01.2024 17:00;-17.9;-
Reindalspasset;SN99763;18.01.2024 18:00;-17.4;-
Reindalspasset;SN99763;18.01.2024 19:00;-17.2;-
Reindalspasset;SN99763;18.01.2024 20:00;-17.2;-
Reindalspasset;SN99763;18.01.2024 21:00;-17.5;-
Reindalspasset;SN99763;18.01.2024 22:00;-18.1;-
Reindalspasset;SN99763;18.01.2024 23:00;-19.7;-
Reindalspasset;SN99763;19.01.2024 00:00;-20.1;-
Reindalspasset;SN99763;19.01.2024 01:00;-21.4;-
Reindalspasset;SN99763;19.01.2024 02:00;-20.4;-
Reindalspasset;SN99763;19.01.2024 03:00;-21.5;-
Reindalspasset;SN99763;19.01.2024 04:00;-21.8;-
Reindalspasset;SN99763;19.01.2024 05:00;-21.8;-
Reindalspasset;SN99763;19.01.2024 06:00;-21.7;-
Reindalspasset;SN99763;19.01.2024 07:00;-22.6;-
Reindalspasset;SN99763;19.01.2024 08:00;-21.6;-
Reindalspasset;SN99763;19.01.2024 09:00;-22.6;-
Reindalspasset;SN99763;19.01.2024 10:00;-22.8;-
Reindalspasset;SN99763;19.01.2024 11:00;-22.6;-
Reindalspasset;SN99763;19.01.2024 12:00;-24.2;-
Reindalspasset;SN99763;19.01.2024 13:00;-24.6;-
Reindalspasset;SN99763;19.01.2024 14:00;-22.5;-
Reindalspasset;SN99763;19.01.2024 15:00;-22.7;-
Reindalspasset;SN99763;19.01.2024 16:00;-23.7;-
Reindalspasset;SN99763;19.01.2024 17:00;-24.1;-
Reindalspasset;SN99763;19.01.2024 18:00;-23.1;-
Reindalspasset;SN99763;19.01.2024 19:00;-21.9;-
Reindalspasset;SN99763;19.01.2024 20:00;-22.7;-
Reindalspasset;SN99763;19.01.2024 21:00;-23.2;-
Reindalspasset;SN99763;19.01.2024 22:00;-22.7;-
Reindalspasset;SN99763;19.01.2024 23:00;-21.6;-
Reindalspasset;SN99763;20.01.2024 00:00;-21.6;-
Reindalspasset;SN99763;20.01.2024 01:00;-22.9;-
Reindalspasset;SN99763;20.01.2024 02:00;-22.4;-
Reindalspasset;SN99763;20.01.2024 03:00;-21.8;-
Reindalspasset;SN99763;20.01.2024 04:00;-21.1;-
Reindalspasset;SN99763;20.01.2024 05:00;-20.9;-
Reindalspasset;SN99763;20.01.2024 06:00;-21.4;-
Reindalspasset;SN99763;20.01.2024 07:00;-21.3;-
Reindalspasset;SN99763;20.01.2024 08:00;-22.1;-
Reindalspasset;SN99763;20.01.2024 09:00;-21.7;-
Reindalspasset;SN99763;20.01.2024 10:00;-22.9;-
Reindalspasset;SN99763;20.01.2024 11:00;-22.4;-
Reindalspasset;SN99763;20.01.2024 12:00;-20.5;-
Reindalspasset;SN99763;20.01.2024 13:00;-20.5;-
Reindalspasset;SN99763;20.01.2024 14:00;-21.4;-
Reindalspasset;SN99763;20.01.2024 15:00;-21.6;-
Reindalspasset;SN99763;20.01.2024 16:00;-21.5;-
Reindalspasset;SN99763;20.01.2024 17:00;-21.4;-
Reindalspasset;SN99763;20.01.2024 18:00;-21.5;-
Reindalspasset;SN99763;20.01.2024 19:00;-20.9;-
Reindalspasset;SN99763;20.01.2024 20:00;-21.6;-
Reindalspasset;SN99763;20.01.2024 21:00;-21.7;-
Reindalspasset;SN99763;20.01.2024 22:00;-21.3;-
Reindalspasset;SN99763;20.01.2024 23:00;-21.2;-
Reindalspasset;SN99763;21.01.2024 00:00;-20.4;-
Reindalspasset;SN99763;21.01.2024 01:00;-20.3;-
Reindalspasset;SN99763;21.01.2024 02:00;-21.4;-
Reindalspasset;SN99763;21.01.2024 03:00;-21.5;-
Reindalspasset;SN99763;21.01.2024 04:00;-21.4;-
Reindalspasset;SN99763;21.01.2024 05:00;-22.3;-
Reindalspasset;SN99763;21.01.2024 06:00;-21.7;-
Reindalspasset;SN99763;21.01.2024 07:00;-20.9;-
Reindalspasset;SN99763;21.01.2024 08:00;-20.2;-
Reindalspasset;SN99763;21.01.2024 09:00;-19.4;-
Reindalspasset;SN99763;21.01.2024 10:00;-18.3;-
Reindalspasset;SN99763;21.01.2024 11:00;-17.9;-
Reindalspasset;SN99763;21.01.2024 12:00;-17.4;-
Reindalspasset;SN99763;21.01.2024 13:00;-17.2;-
Reindalspasset;SN99763;21.01.2024 14:00;-17.3;-
Reindalspasset;SN99763;21.01.2024 15:00;-16.2;-
Reindalspasset;SN99763;21.01.2024 16:00;-15.8;-
Reindalspasset;SN99763;21.01.2024 17:00;-16.1;-
Reindalspasset;SN99763;21.01.2024 18:00;-15.2;-
Reindalspasset;SN99763;21.01.2024 19:00;-14.4;-
Reindalspasset;SN99763;21.01.2024 20:00;-15;-
Reindalspasset;SN99763;21.01.2024 21:00;-13;-
Reindalspasset;SN99763;21.01.2024 22:00;-12.2;-
Reindalspasset;SN99763;21.01.2024 23:00;-14.1;-
Reindalspasset;SN99763;22.01.2024 00:00;-14.5;-
Reindalspasset;SN99763;22.01.2024 01:00;-13.7;-
Reindalspasset;SN99763;22.01.2024 02:00;-14.7;-
Reindalspasset;SN99763;22.01.2024 03:00;-10.1;-
Reindalspasset;SN99763;22.01.2024 04:00;-13.1;-
Reindalspasset;SN99763;22.01.2024 05:00;-10.8;-
Reindalspasset;SN99763;22.01.2024 06:00;-10.6;-
Reindalspasset;SN99763;22.01.2024 07:00;-11.8;-
Reindalspasset;SN99763;22.01.2024 08:00;-11.4;-
Reindalspasset;SN99763;22.01.2024 09:00;-10.8;-
Reindalspasset;SN99763;22.01.2024 10:00;-10.7;-
Reindalspasset;SN99763;22.01.2024 11:00;-10.4;-
Reindalspasset;SN99763;22.01.2024 12:00;-11.2;-
Reindalspasset;SN99763;22.01.2024 13:00;-10.5;-
Reindalspasset;SN99763;22.01.2024 14:00;-10.3;-
Reindalspasset;SN99763;22.01.2024 15:00;-10.2;-
Reindalspasset;SN99763;22.01.2024 16:00;-10.3;-
Reindalspasset;SN99763;22.01.2024 17:00;-10.4;-
Reindalspasset;SN99763;22.01.2024 18:00;-9.8;-
Reindalspasset;SN99763;22.01.2024 19:00;-9.7;-
Reindalspasset;SN99763;22.01.2024 20:00;-8.6;-
Reindalspasset;SN99763;22.01.2024 21:00;-7.8;-
Reindalspasset;SN99763;22.01.2024 22:00;-8.3;-
Reindalspasset;SN99763;22.01.2024 23:00;-7.7;-
Reindalspasset;SN99763;23.01.2024 00:00;-6.4;-
Reindalspasset;SN99763;23.01.2024 01:00;-6.3;-
Reindalspasset;SN99763;23.01.2024 02:00;-6.1;-
Reindalspasset;SN99763;23.01.2024 03:00;-5.8;-
Reindalspasset;SN99763;23.01.2024 04:00;-5.6;-
Reindalspasset;SN99763;23.01.2024 05:00;-5.3;-
Reindalspasset;SN99763;23.01.2024 06:00;-4.6;-
Reindalspasset;SN99763;23.01.2024 07:00;-4.4;-
Reindalspasset;SN99763;23.01.2024 08:00;-4.3;-
Reindalspasset;SN99763;23.01.2024 09:00;-4.2;-
Reindalspasset;SN99763;23.01.2024 10:00;-4;-
Reindalspasset;SN99763;23.01.2024 11:00;-3.9;-
Reindalspasset;SN99763;23.01.2024 12:00;-4.1;-
Reindalspasset;SN99763;23.01.2024 13:00;-4;-
Reindalspasset;SN99763;23.01.2024 14:00;-4.1;-
Reindalspasset;SN99763;23.01.2024 15:00;-4.1;-
Reindalspasset;SN99763;23.01.2024 16:00;-4.1;-
Reindalspasset;SN99763;23.01.2024 17:00;-4.2;-
Reindalspasset;SN99763;23.01.2024 18:00;-4.2;-
Reindalspasset;SN99763;23.01.2024 19:00;-4.2;-
Reindalspasset;SN99763;23.01.2024 20:00;-4.2;-
Reindalspasset;SN99763;23.01.2024 21:00;-4;-
Reindalspasset;SN99763;23.01.2024 22:00;-3.9;-
Reindalspasset;SN99763;23.01.2024 23:00;-3.8;-
Reindalspasset;SN99763;24.01.2024 00:00;-3.6;-
Reindalspasset;SN99763;24.01.2024 01:00;-3.5;-
Reindalspasset;SN99763;24.01.2024 02:00;-3.4;-
Reindalspasset;SN99763;24.01.2024 03:00;-3.4;-
Reindalspasset;SN99763;24.01.2024 04:00;-3.3;-
Reindalspasset;SN99763;24.01.2024 05:00;-3.1;-
Reindalspasset;SN99763;24.01.2024 06:00;-3.1;-
Reindalspasset;SN99763;24.01.2024 07:00;-3.1;-
Reindalspasset;SN99763;24.01.2024 08:00;-3;-
Reindalspasset;SN99763;24.01.2024 09:00;-2.6;-
Reindalspasset;SN99763;24.01.2024 10:00;-2.7;-
Reindalspasset;SN99763;24.01.2024 11:00;-2.6;-
Reindalspasset;SN99763;24.01.2024 12:00;-3.1;-
Reindalspasset;SN99763;24.01.2024 13:00;-3.5;-
Reindalspasset;SN99763;24.01.2024 14:00;-4;-
Reindalspasset;SN99763;24.01.2024 15:00;-4.6;-
Reindalspasset;SN99763;24.01.2024 16:00;-6.2;-
Reindalspasset;SN99763;24.01.2024 17:00;-7.5;-
Reindalspasset;SN99763;24.01.2024 18:00;-9.7;-
Reindalspasset;SN99763;24.01.2024 19:00;-10.7;-
Reindalspasset;SN99763;24.01.2024 20:00;-11.1;-
Reindalspasset;SN99763;24.01.2024 21:00;-8;-
Reindalspasset;SN99763;24.01.2024 22:00;-8.5;-
Reindalspasset;SN99763;24.01.2024 23:00;-6;-
Reindalspasset;SN99763;25.01.2024 00:00;-6.1;-
Reindalspasset;SN99763;25.01.2024 01:00;-5.8;-
Reindalspasset;SN99763;25.01.2024 02:00;-5.6;-
Reindalspasset;SN99763;25.01.2024 03:00;-6.2;-
Reindalspasset;SN99763;25.01.2024 04:00;-5.7;-
Reindalspasset;SN99763;25.01.2024 05:00;-5.4;-
Reindalspasset;SN99763;25.01.2024 06:00;-7.1;-
Reindalspasset;SN99763;25.01.2024 07:00;-8;-
Reindalspasset;SN99763;25.01.2024 08:00;-8.7;-
Reindalspasset;SN99763;25.01.2024 09:00;-8.3;-
Reindalspasset;SN99763;25.01.2024 10:00;-6.1;-
Reindalspasset;SN99763;25.01.2024 11:00;-3.3;-
Reindalspasset;SN99763;25.01.2024 12:00;-4.3;-
Reindalspasset;SN99763;25.01.2024 13:00;-3.6;-
Reindalspasset;SN99763;25.01.2024 14:00;-4.2;-
Reindalspasset;SN99763;25.01.2024 15:00;-4.5;-
Reindalspasset;SN99763;25.01.2024 16:00;-4.7;-
Reindalspasset;SN99763;25.01.2024 17:00;-4.7;-
Reindalspasset;SN99763;25.01.2024 18:00;-5.2;-
Reindalspasset;SN99763;25.01.2024 19:00;-4.9;-
Reindalspasset;SN99763;25.01.2024 20:00;-5.6;-
Reindalspasset;SN99763;25.01.2024 21:00;-5.1;-
Reindalspasset;SN99763;25.01.2024 22:00;-3.8;-
Reindalspasset;SN99763;25.01.2024 23:00;1.4;-
Reindalspasset;SN99763;26.01.2024 00:00;2.4;-
Reindalspasset;SN99763;26.01.2024 01:00;2.8;-
Reindalspasset;SN99763;26.01.2024 02:00;1.9;-
Reindalspasset;SN99763;26.01.2024 03:00;2.4;-
Reindalspasset;SN99763;26.01.2024 04:00;2.7;-
Reindalspasset;SN99763;26.01.2024 05:00;4.3;-
Reindalspasset;SN99763;26.01.2024 06:00;4.6;-
Reindalspasset;SN99763;26.01.2024 07:00;4.1;-
Reindalspasset;SN99763;26.01.2024 08:00;4;-
Reindalspasset;SN99763;26.01.2024 09:00;4.3;-
Reindalspasset;SN99763;26.01.2024 10:00;2.3;-
Reindalspasset;SN99763;26.01.2024 11:00;3.3;-
Reindalspasset;SN99763;26.01.2024 12:00;3.6;-
Reindalspasset;SN99763;26.01.2024 13:00;2.1;-
Reindalspasset;SN99763;26.01.2024 14:00;3.3;-
Reindalspasset;SN99763;26.01.2024 15:00;2.5;-
Reindalspasset;SN99763;26.01.2024 16:00;1.9;-
Reindalspasset;SN99763;26.01.2024 17:00;1.4;-
Reindalspasset;SN99763;26.01.2024 18:00;2;-
Reindalspasset;SN99763;26.01.2024 19:00;0.2;-
Reindalspasset;SN99763;26.01.2024 20:00;0.1;-
Reindalspasset;SN99763;26.01.2024 21:00;-0.3;-
Reindalspasset;SN99763;26.01.2024 22:00;-0.5;-
Reindalspasset;SN99763;26.01.2024 23:00;-1.5;-
Reindalspasset;SN99763;27.01.2024 00:00;-1.4;-
Reindalspasset;SN99763;27.01.2024 01:00;-1.8;-
Reindalspasset;SN99763;27.01.2024 02:00;-1.5;-
Reindalspasset;SN99763;27.01.2024 03:00;-1.6;-
Reindalspasset;SN99763;27.01.2024 04:00;-1.9;-
Reindalspasset;SN99763;27.01.2024 05:00;-1.8;-
Reindalspasset;SN99763;27.01.2024 06:00;-2.2;-
Reindalspasset;SN99763;27.01.2024 07:00;-2.5;-
Reindalspasset;SN99763;27.01.2024 08:00;-2.4;-
Reindalspasset;SN99763;27.01.2024 09:00;-2.7;-
Reindalspasset;SN99763;27.01.2024 10:00;-2.9;-
Reindalspasset;SN99763;27.01.2024 11:00;-3.1;-
Reindalspasset;SN99763;27.01.2024 12:00;-2.8;-
Reindalspasset;SN99763;27.01.2024 13:00;-3.4;-
Reindalspasset;SN99763;27.01.2024 14:00;-4.4;-
Reindalspasset;SN99763;27.01.2024 15:00;-5.4;-
Reindalspasset;SN99763;27.01.2024 16:00;-6.3;-
